iti_id,iti_name,district,industrial_cluster,tier,iti_type,course_name,sector,nsqf_level,duration_months,annual_intake_seats,placement_rate_pct,skills_taught,skills_gap,demand_alignment,mismatch_flag
ITI-MH-0114,Shri Shivaji ITI Udgir,Latur,Udgir,rural,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,41,8.4,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0114,Shri Shivaji ITI Udgir,Latur,Udgir,rural,Pvt,CNC/VMC Operator,Precision Engg,4,12,20,58.3,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0115,Lok Shikshan Sanstha ITI Udgir,Latur,Udgir,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,22,49.6,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0115,Lok Shikshan Sanstha ITI Udgir,Latur,Udgir,rural,Govt,Turner / Machinist,Precision Engg,3,24,36,50.0,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0116,Shri Shivaji ITI Osmanabad MIDC,Osmanabad,Osmanabad MIDC,rural,Govt,Plumber,Construction,3,12,27,36.3,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0117,KVK ITI Osmanabad,Osmanabad,Osmanabad MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,34,50.4,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0118,Tata Strive Centre Nanded MIDC,Nanded,Nanded MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,40,51.2,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0119,JSW Skills ITI Degloor,Nanded,Degloor,rural,Govt,Turner / Machinist,Precision Engg,3,24,37,56.0,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0119,JSW Skills ITI Degloor,Nanded,Degloor,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,25,41.5,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0119,JSW Skills ITI Degloor,Nanded,Degloor,rural,Govt,Welder,Engineering,3,12,30,50.6,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0120,Seva Sahayak ITI Beed MIDC,Beed,Beed MIDC,rural,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,43,17.2,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0120,Seva Sahayak ITI Beed MIDC,Beed,Beed MIDC,rural,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,6,77.3,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0124,JSW Skills ITI Ballarpur,Chandrapur,Ballarpur,rural,Pvt,Offset Printing Technology,Printing,3,12,25,13.5,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0125,Shri Shivaji ITI Ballarpur,Chandrapur,Ballarpur,rural,Govt,Plumber,Construction,3,12,27,50.1,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0125,Shri Shivaji ITI Ballarpur,Chandrapur,Ballarpur,rural,Govt,Fitter,Engineering,3,24,50,61.9,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0125,Shri Shivaji ITI Ballarpur,Chandrapur,Ballarpur,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,26,42.3,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0125,Shri Shivaji ITI Ballarpur,Chandrapur,Ballarpur,rural,Govt,Welder,Engineering,3,12,39,50.1,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0125,Shri Shivaji ITI Ballarpur,Chandrapur,Ballarpur,rural,Pvt,Offset Printing Technology,Printing,3,12,23,10.0,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0126,Progressive Polytechnic & ITI Gadchiroli MIDC,Gadchiroli,Gadchiroli MIDC,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,33,13.5,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0127,Progressive Polytechnic & ITI Gadchiroli MIDC,Gadchiroli,Gadchiroli MIDC,rural,Govt,Plumber,Construction,3,12,27,47.1,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0127,Progressive Polytechnic & ITI Gadchiroli MIDC,Gadchiroli,Gadchiroli MIDC,rural,Govt,Electrician,Electrical,3,24,51,57.5,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0127,Progressive Polytechnic & ITI Gadchiroli MIDC,Gadchiroli,Gadchiroli MIDC,rural,Govt,Fitter,Engineering,3,24,40,56.6,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0128,JSW Skills ITI Buldhana MIDC,Buldhana,Buldhana MIDC,rural,Govt,Shorthand & Stenography,Administration,2,12,21,11.3,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0129,Seva Sahayak ITI Buldhana MIDC,Buldhana,Buldhana MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,31,52.9,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0129,Seva Sahayak ITI Buldhana MIDC,Buldhana,Buldhana MIDC,rural,Pvt,Solar PV Technician,Renewable Energy,4,6,13,76.3,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0129,Seva Sahayak ITI Buldhana MIDC,Buldhana,Buldhana MIDC,rural,Govt,Textile Weaving / Loom,Textiles,3,12,33,9.3,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0130,Govt ITI Buldhana (Women),Buldhana,Buldhana MIDC,rural,Pvt,Robotics & Automation,Adv Manufacturing,5,12,7,76.9,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0130,Govt ITI Buldhana (Women),Buldhana,Buldhana MIDC,rural,Govt,Textile Weaving / Loom,Textiles,3,12,32,11.7,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0130,Govt ITI Buldhana (Women),Buldhana,Buldhana MIDC,rural,Govt,Fitter,Engineering,3,24,46,48.2,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0130,Govt ITI Buldhana (Women),Buldhana,Buldhana MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,37,46.0,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0131,Progressive Polytechnic & ITI Murtizapur,Akola,Murtizapur,rural,Govt,Plumber,Construction,3,12,29,42.2,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0131,Progressive Polytechnic & ITI Murtizapur,Akola,Murtizapur,rural,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,49,18.0,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0131,Progressive Polytechnic & ITI Murtizapur,Akola,Murtizapur,rural,Govt,Electrician,Electrical,3,24,56,53.5,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0132,Seva Sahayak ITI Murtizapur,Akola,Murtizapur,rural,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,44,13.9,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0133,Govt ITI Washim,Washim,Washim MIDC,rural,Govt,Textile Weaving / Loom,Textiles,3,12,31,15.4,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0134,Rayat Shikshan Sanstha ITI Washim,Washim,Washim MIDC,rural,Govt,Plumber,Construction,3,12,30,30.5,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0134,Rayat Shikshan Sanstha ITI Washim,Washim,Washim MIDC,rural,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,6,57.5,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0134,Rayat Shikshan Sanstha ITI Washim,Washim,Washim MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,32,40.4,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0134,Rayat Shikshan Sanstha ITI Washim,Washim,Washim MIDC,rural,Pvt,Offset Printing Technology,Printing,3,12,23,12.9,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0135,Progressive Polytechnic & ITI Hingoli MIDC,Hingoli,Hingoli MIDC,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,37,10.0,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0135,Progressive Polytechnic & ITI Hingoli MIDC,Hingoli,Hingoli MIDC,rural,Pvt,Offset Printing Technology,Printing,3,12,21,8.1,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0135,Progressive Polytechnic & ITI Hingoli MIDC,Hingoli,Hingoli MIDC,rural,Govt,Welder,Engineering,3,12,39,61.7,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0135,Progressive Polytechnic & ITI Hingoli MIDC,Hingoli,Hingoli MIDC,rural,Govt,Plumber,Construction,3,12,29,50.8,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0136,KVK ITI Parbhani,Parbhani,Parbhani MIDC,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,34,8.3,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0136,KVK ITI Parbhani,Parbhani,Parbhani MIDC,rural,Govt,Electrician,Electrical,3,24,41,42.7,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0136,KVK ITI Parbhani,Parbhani,Parbhani MIDC,rural,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,44,12.3,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0136,KVK ITI Parbhani,Parbhani,Parbhani MIDC,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,24,45.6,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0137,Skill India Hub ITI Parbhani,Parbhani,Parbhani MIDC,rural,Govt,Textile Weaving / Loom,Textiles,3,12,31,16.0,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0137,Skill India Hub ITI Parbhani,Parbhani,Parbhani MIDC,rural,Govt,Electrician,Electrical,3,24,44,47.8,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0138,Skill India Hub ITI Jalna,Jalna,Jalna MIDC,rural,Govt,Welder,Engineering,3,12,40,52.1,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0138,Skill India Hub ITI Jalna,Jalna,Jalna MIDC,rural,Govt,Textile Weaving / Loom,Textiles,3,12,35,13.7,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0138,Skill India Hub ITI Jalna,Jalna,Jalna MIDC,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,40,16.3,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0139,Govt ITI Jalna,Jalna,Ambad-Jalna,rural,Govt,Electrician,Electrical,3,24,48,46.4,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0139,Govt ITI Jalna,Jalna,Ambad-Jalna,rural,Pvt,CNC/VMC Operator,Precision Engg,4,12,28,50.1,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0140,JSW Skills ITI Jalna MIDC,Jalna,Jalna MIDC,rural,Govt,Plumber,Construction,3,12,21,37.3,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0140,JSW Skills ITI Jalna MIDC,Jalna,Jalna MIDC,rural,Govt,Fitter,Engineering,3,24,44,58.4,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0140,JSW Skills ITI Jalna MIDC,Jalna,Jalna MIDC,rural,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,10,66.3,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0141,KVK ITI Dhule,Dhule,Dhule MIDC,tier3,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,34,58.0,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0141,KVK ITI Dhule,Dhule,Dhule MIDC,tier3,Govt,Data Entry & Office Automation,IT/BPO,2,12,68,12.9,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0142,Progressive Polytechnic & ITI Dhule MIDC,Dhule,Dhule MIDC,tier3,Pvt,Industrial IoT Technician,Industry 4.0,5,12,18,71.4,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0142,Progressive Polytechnic & ITI Dhule MIDC,Dhule,Dhule MIDC,tier3,Govt,Textile Weaving / Loom,Textiles,3,12,64,11.8,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0142,Progressive Polytechnic & ITI Dhule MIDC,Dhule,Dhule MIDC,tier3,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,19,78.5,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0142,Progressive Polytechnic & ITI Dhule MIDC,Dhule,Dhule MIDC,tier3,Pvt,Robotics & Automation,Adv Manufacturing,5,12,7,69.5,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0143,KVK ITI Nandurbar,Nandurbar,Nandurbar MIDC,rural,Pvt,Offset Printing Technology,Printing,3,12,20,10.1,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0143,KVK ITI Nandurbar,Nandurbar,Nandurbar MIDC,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,29,55.4,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0144,NTTF Centre Shrirampur,Ahmednagar,Shrirampur,tier3,Govt,Shorthand & Stenography,Administration,2,12,31,16.3,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0144,NTTF Centre Shrirampur,Ahmednagar,Shrirampur,tier3,Pvt,Offset Printing Technology,Printing,3,12,44,16.8,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0144,NTTF Centre Shrirampur,Ahmednagar,Shrirampur,tier3,Pvt,Robotics & Automation,Adv Manufacturing,5,12,7,79.3,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0145,JSW Skills ITI Shrirampur,Ahmednagar,Shrirampur,tier3,Pvt,CNC/VMC Operator,Precision Engg,4,12,54,60.8,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0145,JSW Skills ITI Shrirampur,Ahmednagar,Shrirampur,tier3,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,8,74.2,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0145,JSW Skills ITI Shrirampur,Ahmednagar,Shrirampur,tier3,Govt,Plumber,Construction,3,12,31,35.2,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0146,NTTF Centre Shrirampur,Ahmednagar,Shrirampur,tier3,Govt,Turner / Machinist,Precision Engg,3,24,36,38.3,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0147,Rayat Shikshan Sanstha ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Pvt,CNC/VMC Operator,Precision Engg,4,12,37,51.7,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0147,Rayat Shikshan Sanstha ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,47,15.9,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0147,Rayat Shikshan Sanstha ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Govt,Data Entry & Office Automation,IT/BPO,2,12,79,17.3,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0147,Rayat Shikshan Sanstha ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Govt,Shorthand & Stenography,Administration,2,12,47,9.2,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0148,Govt ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Govt,Shorthand & Stenography,Administration,2,12,47,17.1,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0148,Govt ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Pvt,Industrial IoT Technician,Industry 4.0,5,12,11,64.2,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0148,Govt ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Pvt,Robotics & Automation,Adv Manufacturing,5,12,16,84.0,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0148,Govt ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Pvt,EV Battery Technician,Electric Vehicles,4,12,22,68.5,Li-ion cell handling; BMS calibration; spot welding; DC bus wiring; EV safety protocols; thermal management,solid-state battery handling; second-life battery repurposing; battery recycling processes; fast-charge system config,Emerging,BALANCED
ITI-MH-0148,Govt ITI Ahmednagar,Ahmednagar,Rahuri,tier3,Pvt,Cold-Chain & Logistics,Logistics,4,6,10,55.1,temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management; WMS software,blockchain-based traceability; EV reefer vehicle ops; predictive maintenance for cold rooms; last-mile route AI,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0149,Govt ITI Satara (Women),Satara,Karad,tier3,Pvt,AI-Quality Inspection Tech,Adv Manufacturing,5,12,13,73.7,computer vision basics; image annotation; CMM operation; SPC analysis; defect classification; Python/ML awareness,model retraining pipelines; edge AI deployment; generative AI for test data; ISO 17025 lab accreditation,Emerging,UNDERSUPPLY_HIGH_DEMAND
